0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,label
0.7797673344612122,0.3713106513023376,-0.0160261671990156,0.7798286080360413,0.3105426430702209,-0.0198518838733434,0.7770954966545105,0.258398562669754,-0.0225223433226346,0.7672047019004822,0.2230804711580276,-0.0235742088407278,0.8106098175048828,0.2787607312202453,0.0014901069225743,0.8252636194229126,0.2239409685134887,-0.0010019910987466,0.8343241810798645,0.1940327137708664,-0.0050313039682805,0.8440219759941101,0.1669808328151703,-0.0089176101610064,0.8280888795852661,0.2961277961730957,0.0056357635185122,0.8579866290092468,0.2613192796707153,0.0031283244024962,0.8814010620117188,0.239017516374588,-0.0019911532290279,0.8999907970428467,0.2217647731304168,-0.0064621362835168,0.8376890420913696,0.3238916397094726,0.0067498236894607,0.8593656420707703,0.2946104705333709,-0.0013888838002458,0.8568651676177979,0.3002416789531708,-0.0080770347267389,0.8505386114120483,0.3112591505050659,-0.0108003057539463,0.8434107899665833,0.3553128540515899,0.006482258439064,0.8601981997489929,0.3410969972610473,-0.0015157780144363,0.8567026257514954,0.3375030755996704,-0.0064721046946942,0.8497809767723083,0.3398293554782867,-0.009116762317717,3432
0.1945367455482483,0.8590506911277771,-0.0110493106767535,0.1600526720285415,0.763064444065094,-0.029892586171627,0.1366897821426391,0.6797351837158203,-0.0534506514668464,0.1072080358862876,0.6084128022193909,-0.0768023058772087,0.219570130109787,0.5941253900527954,-0.0118323545902967,0.1967000365257263,0.4775947034358978,-0.0384456403553485,0.1827758848667144,0.3945812284946441,-0.0526018664240837,0.1781824082136154,0.3215158581733703,-0.0635358393192291,0.2538631856441498,0.6011368632316589,-0.0264227222651243,0.1835273206233978,0.5358198285102844,-0.0633216276764869,0.1605070978403091,0.6380214691162109,-0.0618689991533756,0.1743215024471283,0.6920623779296875,-0.0523935705423355,0.2742617726325989,0.6368146538734436,-0.0448757410049438,0.196210503578186,0.614115834236145,-0.076980173587799,0.180365189909935,0.7059221863746643,-0.0566399842500686,0.199469119310379,0.7451984882354736,-0.0366872772574424,0.2823031842708587,0.6893053650856018,-0.0660635605454444,0.2145671397447586,0.6844379901885986,-0.0852192565798759,0.1979520171880722,0.7463793158531189,-0.0724736899137497,0.211938738822937,0.7791805863380432,-0.0591361299157142,622
0.5079593658447266,0.7508212327957153,-0.0226682871580123,0.4796936213970184,0.6493197083473206,-0.0390341877937316,0.4794727861881256,0.5566403865814209,-0.0560706406831741,0.4983567595481872,0.4846574962139129,-0.0704128816723823,0.5144652128219604,0.5361192226409912,-0.0193150732666254,0.50269615650177,0.4350571632385254,-0.0405178554356098,0.4926545321941376,0.4090023338794708,-0.0527029335498809,0.4847690165042877,0.3938011825084686,-0.0595793277025222,0.5438439846038818,0.5193395614624023,-0.0236367359757423,0.5465766191482544,0.3819393813610077,-0.0452879108488559,0.5428504347801208,0.2998760640621185,-0.0591459870338439,0.5418509244918823,0.2323110401630401,-0.0689530447125434,0.577853798866272,0.5357367992401123,-0.0320903919637203,0.5682034492492676,0.4277671873569488,-0.0608185417950153,0.5380240678787231,0.4354329407215118,-0.0694169998168945,0.5173738598823547,0.4541623294353485,-0.0713249817490577,0.6116663217544556,0.574036180973053,-0.0425074584782123,0.6408053040504456,0.4821315109729767,-0.0684132203459739,0.6590344905853271,0.4190169870853424,-0.0806944370269775,0.6747055649757385,0.3594604134559631,-0.0878935009241104,3437
0.2889476418495178,0.7699904441833496,-0.0073570292443037,0.2246001064777374,0.7205213308334351,-0.0175450779497623,0.1732508689165115,0.7160129547119141,-0.0341551154851913,0.1307045221328735,0.7303173542022705,-0.0518936216831207,0.2427272200584411,0.5658770799636841,0.0047239596024155,0.2137407213449478,0.4628680944442749,-0.0152834225445985,0.1960589587688446,0.3913439512252807,-0.0327711105346679,0.1820723861455917,0.3297974467277527,-0.0461764931678772,0.2683337330818176,0.5510082244873047,-0.0102417543530464,0.2368333488702774,0.4557104706764221,-0.0458533950150013,0.2268663793802261,0.5037174224853516,-0.061535757035017,0.2312491238117218,0.5565026998519897,-0.0636385008692741,0.2959224581718445,0.5529747605323792,-0.0281180646270513,0.2659135162830353,0.4765078425407409,-0.0597838573157787,0.2595387697219848,0.5447226762771606,-0.0575482249259948,0.2689369320869446,0.6021031141281128,-0.0461733341217041,0.3233252167701721,0.5702780485153198,-0.0476465597748756,0.2957760095596313,0.4950222671031952,-0.0631981045007705,0.2828499674797058,0.5354894995689392,-0.05575842410326,0.2866801023483276,0.5842897891998291,-0.0456909202039241,1471
0.3480940163135528,0.9519793391227722,-0.0047382861375808,0.3197200298309326,0.8801777362823486,-0.0099637890234589,0.3064411282539367,0.8166192770004272,-0.0185722280293703,0.3169161081314087,0.7896007895469666,-0.0240995641797781,0.3422926962375641,0.8059487342834473,0.0105023356154561,0.3246830403804779,0.7641773819923401,-0.0059037501923739,0.3230001330375671,0.8157056570053101,-0.0157805439084768,0.3246347606182098,0.8586180806159973,-0.0184245686978101,0.3582595884799957,0.795083224773407,0.004712235648185,0.3327326774597168,0.758232831954956,-0.0209798011928796,0.3334024250507355,0.8263062834739685,-0.0315131321549415,0.3424370884895324,0.8807806968688965,-0.0299130603671073,0.3769431710243225,0.7891343235969543,-0.0038411277346313,0.350823163986206,0.7492417693138123,-0.0256344713270664,0.3336129784584045,0.8070569038391113,-0.0284785088151693,0.3279843926429748,0.8588127493858337,-0.0213534906506538,0.3948231041431427,0.78818678855896,-0.0128506962209939,0.3900501132011413,0.7167722582817078,-0.0210875384509563,0.3843562304973602,0.670264482498169,-0.0222107134759426,0.3783328235149383,0.6290980577468872,-0.0195668451488018,405
0.562804102897644,1.0550458431243896,-0.0162330586463212,0.5516731142997742,0.9920770525932312,-0.0325304307043552,0.5607852935791016,0.9491722583770752,-0.0496858805418014,0.5715109705924988,0.9235395193099976,-0.0673940703272819,0.5486164689064026,0.9084432125091552,-0.0334280207753181,0.5374234914779663,0.8141262531280518,-0.0594093203544616,0.534533679485321,0.7510149478912354,-0.0783901363611221,0.530544638633728,0.7032229900360107,-0.0907319188117981,0.5786547660827637,0.9230254888534546,-0.0405766181647777,0.5890082120895386,0.8669624328613281,-0.0739792063832283,0.5938870310783386,0.8967854976654053,-0.08583315461874,0.5916743278503418,0.9311770796775818,-0.0875366106629371,0.6071714758872986,0.9579904079437256,-0.048454713076353,0.6171384453773499,0.9529204368591307,-0.0760893821716308,0.6137865781784058,0.9956048130989076,-0.0725891441106796,0.6053218245506287,1.0315093994140625,-0.0633212104439735,0.63088059425354,1.002741456031799,-0.057863064110279,0.6396741271018982,0.9951433539390564,-0.0731694921851158,0.6340770721435547,1.0253931283950806,-0.0640224367380142,0.6252728700637817,1.0543478727340698,-0.0528717041015625,1742
0.1783381700515747,0.8537800312042236,-0.0224194843322038,0.1456041187047958,0.8262724876403809,-0.0409341715276241,0.1159736886620521,0.8024740815162659,-0.055785059928894,0.0883591696619987,0.7825048565864563,-0.0713641047477722,0.1760793477296829,0.7376638054847717,-0.048940073698759,0.149687647819519,0.7133950591087341,-0.0716132000088691,0.1405354142189026,0.734851598739624,-0.0881318226456642,0.1402183771133422,0.7548964023590088,-0.0985501110553741,0.18866066634655,0.709260880947113,-0.0471285469830036,0.1611020267009735,0.6470143795013428,-0.071496807038784,0.134433627128601,0.611746072769165,-0.0903864428400993,0.113361932337284,0.5836396813392639,-0.1050346568226814,0.2031719237565994,0.6986680030822754,-0.0448589138686656,0.1856492012739181,0.6164646744728088,-0.0667669847607612,0.1655988544225692,0.5622471570968628,-0.082558274269104,0.1509812325239181,0.522204577922821,-0.0936221033334732,0.2168535143136978,0.7003917098045349,-0.0423617400228977,0.2103932350873947,0.6288906931877136,-0.0588029213249683,0.2009985744953155,0.5789071321487427,-0.0669292658567428,0.1906658858060836,0.5373944044113159,-0.0732682943344116,1957
0.836276113986969,0.7471188306808472,-0.0288620200008153,0.8178225159645081,0.6723267436027527,-0.0420157313346862,0.8387020826339722,0.6048535704612732,-0.0547251738607883,0.8759859800338745,0.5896665453910828,-0.0632477700710296,0.8093489408493042,0.6032589673995972,0.0014540205011144,0.8161182403564453,0.544079065322876,-0.0329390838742256,0.8333869576454163,0.5571542382240295,-0.0582148134708404,0.8452252149581909,0.5741868019104004,-0.0698137804865837,0.8458647727966309,0.6005232930183411,0.0036528538912534,0.8596900701522827,0.5374255776405334,-0.0358602851629257,0.8664496541023254,0.5989471077919006,-0.0530652031302452,0.8620221614837646,0.6404345035552979,-0.053077183663845,0.8797802925109863,0.6102100014686584,-0.0009250116418115,0.8967010378837585,0.5619980692863464,-0.038129661232233,0.8940459489822388,0.6313053369522095,-0.0400875285267829,0.8828849792480469,0.6751609444618225,-0.0279656238853931,0.9092068076133728,0.6315371990203857,-0.0083818901330232,0.9278461933135986,0.5904894471168518,-0.027967806905508,0.919904887676239,0.6306790709495544,-0.0243812222033739,0.90584397315979,0.6636654138565063,-0.0137427598237991,1756
0.7962841987609863,0.4661138653755188,-0.0184140112251043,0.7890496850013733,0.3934177756309509,-0.0209317989647388,0.803867518901825,0.3278325796127319,-0.0229652430862188,0.822459876537323,0.293992668390274,-0.0200842209160327,0.770607054233551,0.3580738604068756,0.0214565470814704,0.7806037664413452,0.2868414521217346,0.0091165816411376,0.789581298828125,0.3258273601531982,-0.001269980915822,0.7917560338973999,0.3606667816638946,-0.003552752546966,0.8000158667564392,0.3560186624526977,0.028762612491846,0.8122503757476807,0.2880597114562988,0.0098917987197637,0.8181621432304382,0.3429553806781769,-0.0063192131929099,0.8171125054359436,0.3792706131935119,-0.0093520199880003,0.8253170847892761,0.3563117980957031,0.0315630212426185,0.8382081389427185,0.3035078048706054,0.0144823417067527,0.8356521129608154,0.3511829674243927,0.0051310383714735,0.8308574557304382,0.3912876546382904,0.0074484515935182,0.8492465615272522,0.3581941425800323,0.033084649592638,0.8539448380470276,0.298109233379364,0.029451236128807,0.8596494793891907,0.2584451735019684,0.0263321138918399,0.8650168776512146,0.2232041656970977,0.0277041308581829,1031
0.7121419906616211,0.4884571731090545,-0.0068338676355779,0.7351449131965637,0.4334341585636139,-0.0104128364473581,0.7677074074745178,0.4095629453659057,-0.0182020664215087,0.7954142689704895,0.4027531147003174,-0.0264237895607948,0.7800562977790833,0.4064746499061584,0.00800078548491,0.8148941397666931,0.3588006496429443,-0.001145068090409,0.8369364142417908,0.3316711485385895,-0.0106447329744696,0.8583185076713562,0.3104396760463714,-0.0184611659497022,0.7951363921165466,0.4320190250873565,-0.0002363439998589,0.8380126357078552,0.382691740989685,-0.0116501664742827,0.8611586093902588,0.3429436087608337,-0.0258931834250688,0.8810804486274719,0.3138622343540191,-0.0371399447321891,0.8016269207000732,0.4632202386856079,-0.011049186810851,0.8424217104911804,0.4191950857639313,-0.0290834512561559,0.8196226954460144,0.4062450230121612,-0.0403790660202503,0.7965695261955261,0.4113653898239136,-0.0453903302550315,0.8029260635375977,0.4968545734882355,-0.0226136948913335,0.827238917350769,0.4526873826980591,-0.0381666421890258,0.8105838298797607,0.4400486350059509,-0.0444721430540084,0.7906894087791443,0.445316731929779,-0.0476055182516574,2722
